//X Y Z R G B Nx Ny Nz
-11.29532146 5.93098974 492.85501099 153 153 153 0.000000 0.000000 0.000000
-11.28635120 5.95057869 492.80218506 153 153 153 0.000000 0.000000 0.000000
-11.30135345 5.93122721 492.86053467 153 153 153 0.000000 0.000000 0.000000
-11.29041004 5.92956781 492.85925293 153 153 153 0.000000 0.000000 0.000000
-11.29671288 5.94428825 492.83242798 153 153 153 0.000000 0.000000 0.000000
-11.29604721 5.92588139 492.87588501 153 153 153 0.000000 0.000000 0.000000
-11.29008675 5.92820597 492.86605835 153 153 153 0.000000 0.000000 0.000000
-11.29157448 5.94087839 492.86843872 153 153 153 0.000000 0.000000 0.000000
-11.28988838 5.94249964 492.84643555 153 153 153 0.000000 0.000000 0.000000
-11.29308033 5.93260670 492.83920288 153 153 153 0.000000 0.000000 0.000000
-11.30167675 5.92820549 492.86889648 153 153 153 0.000000 0.000000 0.000000
-11.29830742 5.94757652 492.82785034 153 153 153 0.000000 0.000000 0.000000
-11.29611206 5.92882824 492.86990356 153 153 153 0.000000 0.000000 0.000000
-11.29938793 5.95356750 492.81250000 153 153 153 0.000000 0.000000 0.000000
-11.29735565 5.94771433 492.82745361 153 153 153 0.000000 0.000000 0.000000
-11.29794216 5.92977381 492.85641479 153 153 153 0.000000 0.000000 0.000000
-11.29779911 5.95400190 492.84921265 153 153 153 0.000000 0.000000 0.000000
-11.29843807 5.92500257 492.87329102 153 153 153 0.000000 0.000000 0.000000
-11.29537678 5.93373060 492.86257935 153 153 153 0.000000 0.000000 0.000000
-11.29650879 5.92301750 492.87658691 153 153 153 0.000000 0.000000 0.000000
-11.28815174 5.93751574 492.85214233 153 153 153 0.000000 0.000000 0.000000
-11.28507423 5.95519829 492.79669189 153 153 153 0.000000 0.000000 0.000000
-11.29745007 5.93239546 492.85717773 153 153 153 0.000000 0.000000 0.000000
-11.29039192 5.92590618 492.87411499 153 153 153 0.000000 0.000000 0.000000
-11.29541683 5.93335581 492.84948730 153 153 153 0.000000 0.000000 0.000000
-11.29579639 5.95054817 492.80001831 153 153 153 0.000000 0.000000 0.000000
-11.29451656 5.92709494 492.88116455 153 153 153 0.000000 0.000000 0.000000
-11.28976822 5.92929316 492.85284424 153 153 153 0.000000 0.000000 0.000000
-11.29670620 5.92908669 492.87130737 153 153 153 0.000000 0.000000 0.000000
-11.29661083 5.94003344 492.84902954 153 153 153 0.000000 0.000000 0.000000
-11.29792786 5.94720411 492.82070923 153 153 153 0.000000 0.000000 0.000000
-11.29133892 5.94156218 492.84716797 153 153 153 0.000000 0.000000 0.000000
-11.29202843 5.94804621 492.82464600 153 153 153 0.000000 0.000000 0.000000
-11.29742050 5.94199562 492.85208130 153 153 153 0.000000 0.000000 0.000000
-11.29185581 5.93772745 492.83868408 153 153 153 0.000000 0.000000 0.000000
-11.29814911 5.93019772 492.85260010 153 153 153 0.000000 0.000000 0.000000
-11.28731632 5.94758606 492.80844116 153 153 153 0.000000 0.000000 0.000000
-11.29796410 5.93997097 492.84729004 153 153 153 0.000000 0.000000 0.000000
-11.29733181 5.92853260 492.86614990 153 153 153 0.000000 0.000000 0.000000
-11.29953003 5.94120741 492.84448242 153 153 153 0.000000 0.000000 0.000000
-11.29439735 5.92908049 492.86740112 153 153 153 0.000000 0.000000 0.000000
-11.28757858 5.93446302 492.85659790 153 153 153 0.000000 0.000000 0.000000
-11.28686428 5.95158482 492.79565430 153 153 153 0.000000 0.000000 0.000000
-11.29965973 5.93075275 492.85668945 153 153 153 0.000000 0.000000 0.000000
-11.29585361 5.92889643 492.86114502 153 153 153 0.000000 0.000000 0.000000
-11.28961372 5.92728996 492.85946655 153 153 153 0.000000 0.000000 0.000000
-11.29436302 5.92529821 492.88223267 153 153 153 0.000000 0.000000 0.000000
-11.29387474 5.93542194 492.86404419 153 153 153 0.000000 0.000000 0.000000
-11.29274750 5.94379044 492.85928345 153 153 153 0.000000 0.000000 0.000000
-11.28878307 5.94185591 492.83804321 153 153 153 0.000000 0.000000 0.000000
-11.29172516 5.94247007 492.85433960 153 153 153 0.000000 0.000000 0.000000
-11.29056835 5.94264936 492.83291626 153 153 153 0.000000 0.000000 0.000000
-11.29903793 5.93781662 492.86129761 153 153 153 0.000000 0.000000 0.000000
-11.29136944 5.94054031 492.81362915 153 153 153 0.000000 0.000000 0.000000
-11.29053879 5.94065189 492.83798218 153 153 153 0.000000 0.000000 0.000000
-11.29581928 5.92287779 492.88110352 153 153 153 0.000000 0.000000 0.000000
-11.29622746 5.95574474 492.80145264 153 153 153 0.000000 0.000000 0.000000
-11.29570389 5.94563007 492.84671021 153 153 153 0.000000 0.000000 0.000000
-11.29827976 5.95573664 492.79629517 153 153 153 0.000000 0.000000 0.000000
-11.29821396 5.93360758 492.84811401 153 153 153 0.000000 0.000000 0.000000
-11.29336548 5.94795465 492.84338379 153 153 153 0.000000 0.000000 0.000000
-11.29518032 5.92969370 492.87759399 153 153 153 0.000000 0.000000 0.000000
-11.29775429 5.92692041 492.87506104 153 153 153 0.000000 0.000000 0.000000
-11.29667282 5.94397688 492.82003784 153 153 153 0.000000 0.000000 0.000000
-11.29965687 5.93011284 492.85620117 153 153 153 0.000000 0.000000 0.000000
-11.29678631 5.92582369 492.87258911 153 153 153 0.000000 0.000000 0.000000
-11.29643536 5.94116211 492.85400391 153 153 153 0.000000 0.000000 0.000000
-11.28902054 5.92796516 492.86575317 153 153 153 0.000000 0.000000 0.000000
-11.29305744 5.93962765 492.86425781 153 153 153 0.000000 0.000000 0.000000
-11.29390812 5.93816280 492.82257080 153 153 153 0.000000 0.000000 0.000000
-11.29541874 5.93124628 492.86270142 153 153 153 0.000000 0.000000 0.000000
-11.29202461 5.94061661 492.84387207 153 153 153 0.000000 0.000000 0.000000
-11.29147530 5.95133924 492.82296753 153 153 153 0.000000 0.000000 0.000000
-11.29106140 5.94670200 492.83374023 153 153 153 0.000000 0.000000 0.000000
-11.30093479 5.93748903 492.85745239 153 153 153 0.000000 0.000000 0.000000
-11.29826260 5.92799854 492.86425781 153 153 153 0.000000 0.000000 0.000000
-11.29923153 5.94421911 492.84167480 153 153 153 0.000000 0.000000 0.000000
-11.28866386 5.93502951 492.86370850 153 153 153 0.000000 0.000000 0.000000
-11.29071522 5.94175100 492.84335327 153 153 153 0.000000 0.000000 0.000000
-11.29781246 5.92952967 492.86660767 153 153 153 0.000000 0.000000 0.000000
-11.29701996 5.92610550 492.87692261 153 153 153 0.000000 0.000000 0.000000
-11.28569984 5.95058203 492.82324219 153 153 153 0.000000 0.000000 0.000000
-11.29649925 5.92716360 492.87023926 153 153 153 0.000000 0.000000 0.000000
-11.29543114 5.93353176 492.86987305 153 153 153 0.000000 0.000000 0.000000
-11.29727173 5.93612957 492.84286499 153 153 153 0.000000 0.000000 0.000000
-11.29896641 5.92650890 492.87576294 153 153 153 0.000000 0.000000 0.000000
-11.29368401 5.93640852 492.83953857 153 153 153 0.000000 0.000000 0.000000
-11.29551697 5.95848083 492.80194092 153 153 153 0.000000 0.000000 0.000000
-11.29782391 5.92903423 492.85696411 153 153 153 0.000000 0.000000 0.000000
-11.29623413 5.92782688 492.87442017 153 153 153 0.000000 0.000000 0.000000
-11.28900814 5.94193459 492.84658813 153 153 153 0.000000 0.000000 0.000000
-11.29235268 5.93619061 492.85525513 153 153 153 0.000000 0.000000 0.000000
-11.28843880 5.93326950 492.85742188 153 153 153 0.000000 0.000000 0.000000
-11.29331970 5.93746805 492.85833740 153 153 153 0.000000 0.000000 0.000000
-11.29785538 5.94613838 492.84072876 153 153 153 0.000000 0.000000 0.000000
-11.28660393 5.94687891 492.81784058 153 153 153 0.000000 0.000000 0.000000
-11.29064560 5.93971014 492.83688354 153 153 153 0.000000 0.000000 0.000000
-11.29940796 5.92992163 492.85876465 153 153 153 0.000000 0.000000 0.000000
-11.29866505 5.93052244 492.88095093 153 153 153 0.000000 0.000000 0.000000
-11.29788876 5.93421221 492.83969116 153 153 153 0.000000 0.000000 0.000000
-11.29085350 5.94328451 492.84020996 153 153 153 0.000000 0.000000 0.000000
-11.29294109 5.93489027 492.86254883 153 153 153 0.000000 0.000000 0.000000
-11.29646301 5.92980480 492.87820435 153 153 153 0.000000 0.000000 0.000000
-11.28650379 5.95694304 492.78347778 153 153 153 0.000000 0.000000 0.000000
-11.29488659 5.92697430 492.88073730 153 153 153 0.000000 0.000000 0.000000
-11.29121971 5.93414593 492.83059692 153 153 153 0.000000 0.000000 0.000000
-11.29412079 5.93083286 492.86923218 153 153 153 0.000000 0.000000 0.000000
-11.29865170 5.93487024 492.87533569 153 153 153 0.000000 0.000000 0.000000
-11.29986095 5.95144701 492.81069946 153 153 153 0.000000 0.000000 0.000000
-11.28740311 5.93975687 492.84265137 153 153 153 0.000000 0.000000 0.000000
-11.29782009 5.93791962 492.84732056 153 153 153 0.000000 0.000000 0.000000
-11.29650974 5.92951632 492.87145996 153 153 153 0.000000 0.000000 0.000000
-11.28935814 5.93658924 492.84667969 153 153 153 0.000000 0.000000 0.000000
-11.29534817 5.95800066 492.80770874 153 153 153 0.000000 0.000000 0.000000
-11.29086304 5.92622709 492.87570190 153 153 153 0.000000 0.000000 0.000000
-11.29335785 5.93689108 492.86480713 153 153 153 0.000000 0.000000 0.000000
-11.29475784 5.92861986 492.88006592 153 153 153 0.000000 0.000000 0.000000
-11.29199791 5.93351126 492.86938477 153 153 153 0.000000 0.000000 0.000000
-11.29644012 5.93922281 492.86151123 153 153 153 0.000000 0.000000 0.000000
-11.28950119 5.94979429 492.83041382 153 153 153 0.000000 0.000000 0.000000
-11.29692554 5.93531132 492.86596680 153 153 153 0.000000 0.000000 0.000000
-11.29038048 5.93078279 492.87792969 153 153 153 0.000000 0.000000 0.000000
-11.29448128 5.94971895 492.83193970 153 153 153 0.000000 0.000000 0.000000
-11.28937149 5.94390392 492.83300781 153 153 153 0.000000 0.000000 0.000000
-11.29801750 5.93361235 492.86239624 153 153 153 0.000000 0.000000 0.000000
-11.29771996 5.93386698 492.86294556 153 153 153 0.000000 0.000000 0.000000
-11.29637051 5.92663431 492.87484741 153 153 153 0.000000 0.000000 0.000000
-11.29250050 5.92486429 492.87966919 153 153 153 0.000000 0.000000 0.000000
-11.29749966 5.94922590 492.83651733 153 153 153 0.000000 0.000000 0.000000
-11.29171276 5.94419289 492.81845093 153 153 153 0.000000 0.000000 0.000000
-11.29017258 5.96004057 492.78805542 153 153 153 0.000000 0.000000 0.000000
-11.30106544 5.94220781 492.87109375 153 153 153 0.000000 0.000000 0.000000
-11.28781891 5.93911457 492.84249878 153 153 153 0.000000 0.000000 0.000000
-11.29777622 5.93653154 492.85629272 153 153 153 0.000000 0.000000 0.000000
-11.29549408 5.92608643 492.88424683 153 153 153 0.000000 0.000000 0.000000
-11.29406929 5.93542290 492.86846924 153 153 153 0.000000 0.000000 0.000000
-11.28795719 5.94474030 492.80316162 153 153 153 0.000000 0.000000 0.000000
-11.29608631 5.94308519 492.83187866 153 153 153 0.000000 0.000000 0.000000
-11.29862976 5.93050623 492.87249756 153 153 153 0.000000 0.000000 0.000000
-11.29351521 5.94228411 492.86294556 153 153 153 0.000000 0.000000 0.000000
-11.28746223 5.93656731 492.84780884 153 153 153 0.000000 0.000000 0.000000
-11.29716015 5.92922544 492.87893677 153 153 153 0.000000 0.000000 0.000000
-11.29737473 5.93824196 492.84255981 153 153 153 0.000000 0.000000 0.000000
-11.29015636 5.94647694 492.81082153 153 153 153 0.000000 0.000000 0.000000
-11.29280853 5.92427874 492.88238525 153 153 153 0.000000 0.000000 0.000000
-11.29303551 5.93288946 492.85211182 153 153 153 0.000000 0.000000 0.000000
-11.29512978 5.93351698 492.86654663 153 153 153 0.000000 0.000000 0.000000
-11.28589725 5.95251751 492.80596924 153 153 153 0.000000 0.000000 0.000000
-11.29778290 5.93697214 492.87152100 153 153 153 0.000000 0.000000 0.000000
-11.29380035 5.92815876 492.88095093 153 153 153 0.000000 0.000000 0.000000
-11.29169846 5.93863916 492.83322144 153 153 153 0.000000 0.000000 0.000000
-11.30008602 5.93781567 492.85815430 153 153 153 0.000000 0.000000 0.000000
-11.29080772 5.94005728 492.84939575 153 153 153 0.000000 0.000000 0.000000
-11.28649712 5.94842720 492.82247925 153 153 153 0.000000 0.000000 0.000000
-11.29100704 5.93173122 492.84976196 153 153 153 0.000000 0.000000 0.000000
-11.29760838 5.93976641 492.86798096 153 153 153 0.000000 0.000000 0.000000
-11.29424286 5.92814779 492.87908936 153 153 153 0.000000 0.000000 0.000000
-11.29005432 5.94413757 492.84140015 153 153 153 0.000000 0.000000 0.000000
-11.30043888 5.93580341 492.86904907 153 153 153 0.000000 0.000000 0.000000
-11.29541779 5.94754219 492.82141113 153 153 153 0.000000 0.000000 0.000000
-11.29377651 5.95292616 492.83532715 153 153 153 0.000000 0.000000 0.000000
-11.29873943 5.92450857 492.87338257 153 153 153 0.000000 0.000000 0.000000
-11.29047298 5.93605995 492.84634399 153 153 153 0.000000 0.000000 0.000000
-11.29731846 5.92649317 492.87377930 153 153 153 0.000000 0.000000 0.000000
-11.28980350 5.93504953 492.85522461 153 153 153 0.000000 0.000000 0.000000
-11.29288578 5.95113325 492.81781006 153 153 153 0.000000 0.000000 0.000000
-11.28798962 5.94700432 492.82986450 153 153 153 0.000000 0.000000 0.000000
-11.29790974 5.93679333 492.85534668 153 153 153 0.000000 0.000000 0.000000
-11.28238869 5.94979906 492.78930664 153 153 153 0.000000 0.000000 0.000000
-11.29669189 5.92638159 492.87213135 153 153 153 0.000000 0.000000 0.000000
-11.29226685 5.95042753 492.82022095 153 153 153 0.000000 0.000000 0.000000
-11.30260468 5.93973017 492.86767578 153 153 153 0.000000 0.000000 0.000000
-11.29495335 5.94771338 492.81661987 153 153 153 0.000000 0.000000 0.000000
-11.29829025 5.94917965 492.83660889 153 153 153 0.000000 0.000000 0.000000
-11.29847050 5.94206476 492.82745361 153 153 153 0.000000 0.000000 0.000000
-11.29895210 5.93156338 492.85388184 153 153 153 0.000000 0.000000 0.000000
-11.29783916 5.94563246 492.86892700 153 153 153 0.000000 0.000000 0.000000
-11.29847240 5.93528748 492.86724854 153 153 153 0.000000 0.000000 0.000000
-11.28362370 5.95361042 492.78927612 153 153 153 0.000000 0.000000 0.000000
-11.29991722 5.93166256 492.85781860 153 153 153 0.000000 0.000000 0.000000
-11.29499912 5.93673849 492.86639404 153 153 153 0.000000 0.000000 0.000000
-11.29298687 5.92603731 492.88363647 153 153 153 0.000000 0.000000 0.000000
-11.29876995 5.93523169 492.83944702 153 153 153 0.000000 0.000000 0.000000
-11.29106617 5.93755817 492.83630371 153 153 153 0.000000 0.000000 0.000000
-11.29649830 5.92353821 492.88632202 153 153 153 0.000000 0.000000 0.000000
-11.29215336 5.93660021 492.84921265 153 153 153 0.000000 0.000000 0.000000
-11.29368019 5.94035625 492.85870361 153 153 153 0.000000 0.000000 0.000000
-11.29651165 5.92754984 492.88668823 153 153 153 0.000000 0.000000 0.000000
-11.29286671 5.95098019 492.80227661 153 153 153 0.000000 0.000000 0.000000
-11.29009247 5.94445848 492.83682251 153 153 153 0.000000 0.000000 0.000000
-11.29467487 5.92467880 492.86929321 153 153 153 0.000000 0.000000 0.000000
-11.29402542 5.93236971 492.84255981 153 153 153 0.000000 0.000000 0.000000
-11.29813480 5.92687368 492.87615967 153 153 153 0.000000 0.000000 0.000000
-11.29189491 5.93127489 492.85229492 153 153 153 0.000000 0.000000 0.000000
-11.29330730 5.95443106 492.80090332 153 153 153 0.000000 0.000000 0.000000
-11.29059410 5.95002222 492.80828857 153 153 153 0.000000 0.000000 0.000000
-11.29767895 5.92667341 492.87460327 153 153 153 0.000000 0.000000 0.000000
-11.29430485 5.92963028 492.85757446 153 153 153 0.000000 0.000000 0.000000
-11.29772472 5.93092632 492.86874390 153 153 153 0.000000 0.000000 0.000000
-11.29239845 5.93183279 492.85848999 153 153 153 0.000000 0.000000 0.000000
-11.29191399 5.95547867 492.80841064 153 153 153 0.000000 0.000000 0.000000
-11.29567623 5.92741823 492.87008667 153 153 153 0.000000 0.000000 0.000000
-11.30010223 5.94259501 492.82995605 153 153 153 0.000000 0.000000 0.000000
-11.29075241 5.95200634 492.81079102 153 153 153 0.000000 0.000000 0.000000
-11.29115391 5.94323015 492.84024048 153 153 153 0.000000 0.000000 0.000000
-11.29520035 5.94869375 492.81668091 153 153 153 0.000000 0.000000 0.000000
-11.29288006 5.93939829 492.85711670 153 153 153 0.000000 0.000000 0.000000
-11.29292774 5.94640207 492.84777832 153 153 153 0.000000 0.000000 0.000000
-11.29481506 5.94377756 492.81341553 153 153 153 0.000000 0.000000 0.000000
-11.28625774 5.94883204 492.79574585 153 153 153 0.000000 0.000000 0.000000
-11.29492378 5.93529224 492.84808350 153 153 153 0.000000 0.000000 0.000000
-11.29031563 5.94020796 492.83905029 153 153 153 0.000000 0.000000 0.000000
-11.29542828 5.92785406 492.86380005 153 153 153 0.000000 0.000000 0.000000
-11.29423428 5.93506098 492.85693359 153 153 153 0.000000 0.000000 0.000000
-11.28021812 5.94486570 492.77822876 153 153 153 0.000000 0.000000 0.000000
-11.30008793 5.93657255 492.85562134 153 153 153 0.000000 0.000000 0.000000
-11.29776287 5.93852472 492.86160278 153 153 153 0.000000 0.000000 0.000000
-11.29131889 5.94104052 492.83975220 153 153 153 0.000000 0.000000 0.000000
-11.29476452 5.92736769 492.88046265 153 153 153 0.000000 0.000000 0.000000
-11.29217529 5.94819164 492.84158325 153 153 153 0.000000 0.000000 0.000000
-11.29437447 5.95083237 492.80725098 153 153 153 0.000000 0.000000 0.000000
-11.29598618 5.93093157 492.87686157 153 153 153 0.000000 0.000000 0.000000
-11.29001427 5.92627192 492.86776733 153 153 153 0.000000 0.000000 0.000000
-11.29893780 5.93552780 492.85015869 153 153 153 0.000000 0.000000 0.000000
-11.29512596 5.92998409 492.86596680 153 153 153 0.000000 0.000000 0.000000
-11.28926182 5.93275452 492.85980225 153 153 153 0.000000 0.000000 0.000000
-11.29302502 5.94732952 492.81427002 153 153 153 0.000000 0.000000 0.000000
-11.29748821 5.92841053 492.89126587 153 153 153 0.000000 0.000000 0.000000
-11.28895569 5.94374084 492.83831787 153 153 153 0.000000 0.000000 0.000000
-11.29296970 5.93921614 492.82946777 153 153 153 0.000000 0.000000 0.000000
-11.29070663 5.95591068 492.82467651 153 153 153 0.000000 0.000000 0.000000
-11.29677105 5.94949722 492.82940674 153 153 153 0.000000 0.000000 0.000000
-11.29115582 5.96149349 492.80526733 153 153 153 0.000000 0.000000 0.000000
-11.29070759 5.93696404 492.86044312 153 153 153 0.000000 0.000000 0.000000
-11.29634285 5.93498564 492.83770752 153 153 153 0.000000 0.000000 0.000000
-11.29277515 5.94486141 492.83264160 153 153 153 0.000000 0.000000 0.000000
-11.29360390 5.92694759 492.87265015 153 153 153 0.000000 0.000000 0.000000
-11.29702950 5.92765093 492.86776733 153 153 153 0.000000 0.000000 0.000000
-11.29255390 5.93370533 492.85913086 153 153 153 0.000000 0.000000 0.000000
-11.29970169 5.93221045 492.85729980 153 153 153 0.000000 0.000000 0.000000
-11.29925537 5.93889332 492.88259888 153 153 153 0.000000 0.000000 0.000000
-11.28878021 5.94333553 492.83676147 153 153 153 0.000000 0.000000 0.000000
-11.29393673 5.94358158 492.82250977 153 153 153 0.000000 0.000000 0.000000
-11.29496861 5.94934654 492.81225586 153 153 153 0.000000 0.000000 0.000000
-11.29032707 5.94141817 492.83496094 153 153 153 0.000000 0.000000 0.000000
-11.29604721 5.93127918 492.87799072 153 153 153 0.000000 0.000000 0.000000
-11.29686928 5.93445826 492.83825684 153 153 153 0.000000 0.000000 0.000000
-11.29594231 5.92769003 492.87200928 153 153 153 0.000000 0.000000 0.000000
-11.29908276 5.94276047 492.83291626 153 153 153 0.000000 0.000000 0.000000
-11.29288769 5.95073652 492.79785156 153 153 153 0.000000 0.000000 0.000000
-11.29496384 5.95290184 492.81314087 153 153 153 0.000000 0.000000 0.000000
-11.29619598 5.93595934 492.86007690 153 153 153 0.000000 0.000000 0.000000
-11.29706669 5.93043280 492.86199951 153 153 153 0.000000 0.000000 0.000000
-11.29231262 5.94287539 492.84866333 153 153 153 0.000000 0.000000 0.000000
-11.29422855 5.92689085 492.87841797 153 153 153 0.000000 0.000000 0.000000
-11.29863834 5.93257475 492.85580444 153 153 153 0.000000 0.000000 0.000000
-11.29272652 5.93801689 492.86730957 153 153 153 0.000000 0.000000 0.000000
-11.29302883 5.94652557 492.84100342 153 153 153 0.000000 0.000000 0.000000
-11.29204655 5.94355488 492.81573486 153 153 153 0.000000 0.000000 0.000000
-11.29071999 5.95097971 492.81756592 153 153 153 0.000000 0.000000 0.000000
-11.29376888 5.93861294 492.85079956 153 153 153 0.000000 0.000000 0.000000
-11.29373455 5.92764854 492.87783813 153 153 153 0.000000 0.000000 0.000000
-11.28763580 5.94552565 492.83551025 153 153 153 0.000000 0.000000 0.000000
-11.29085445 5.94392061 492.83297729 153 153 153 0.000000 0.000000 0.000000
-11.30106544 5.94351244 492.83197021 153 153 153 0.000000 0.000000 0.000000
-11.29533291 5.93073130 492.85855103 153 153 153 0.000000 0.000000 0.000000
